"Restaurant Depot #506",,"Customer# 50608066"
"3670 E Marginal Way South",,"THE BERLINER DONER KEBAB"
"Seattle, WA 98134",,"221,1ST AVE S"
20796680000,"BF HAL CHUCK ROLL        ",55.4,0,$287.53
20796680000,"BF HAL CHUCK ROLL        ",55.4,0," -$12.19"
20796680000,"BF HAL CHUCK ROLL        ",56.7,0,$281.80
20796680000,"BF HAL CHUCK ROLL        ",45,0,$223.65
20796680000,"BF HAL CHUCK ROLL        ",64.3,0,$319.57
20795020000,"CHX HAL THIGH CVP        ",40,0,$87.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$87.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$87.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$87.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$87.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$87.60
20795020000,"CHX HAL THIGH CVP        ",40,0,$87.60
88264500004,"PD ONION YLW BAGS        ",1,0,$6.33
20713500000,"LAMB GROUND              ",10,0,$50.50
1580003021,"C&H SUGAR GRAN     25#   ",1,0,$22.65
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$51.80
76069500166,"TOM PUREE 1.06 ISB       ",0,1,$36.71
72181004112,"BAG SANDWICH-DX18        ",1,0,$53.52
2060035413,"PD CUCUMBER SEL 72       ",1,0,$25.93
2060043858,"PD LETT ROMAINE HT       ",0,1,$11.24
2060043858,"PD LETT ROMAINE HT       ",0,1,$11.24
2060043858,"PD LETT ROMAINE HT       ",0,1,$11.24
2060043858,"PD LETT ROMAINE HT       ",0,1,$11.24
76069500330,"JUICE LEMON GAL    4/1GAL",1,0,$8.94
2060042760,"PD TOMATO 25LB XL        ",1,0,$23.17
2060042760,"PD TOMATO 25LB XL        ",1,0,$23.17
2060042760,"PD TOMATO 25LB XL        ",1,0,$23.17
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$51.80
76069502884,"FOIL 12X10.75HVY   500CT ",0,1,$129.69
71375741270,"GLOVE VNL MD PF          ",0,1,$45.40
7959448947,"BAG BRN SOS 4#           ",1,0,$13.85
7959448947,"BAG BRN SOS 4#           ",1,0,$13.85
4150081938,"MUSTARD YLW FRENCH 4/105Z",0,1,$21.19
76069502884,"FOIL 12X10.75HVY   500CT ",1,0,$24.02
76069502884,"FOIL 12X10.75HVY   500CT ",0," -1"," -$129.69"
76069500166,"TOM PUREE 1.06 ISB       ",0," -1"," -$36.71"
76069500166,"TOM PUREE 1.06 ISB       ",1,0,$7.51
0,Sub-Total,0,0,"$2,225.32"
0,"Delivery Charge",0,0,$25.00
0,Tax,0,0,$4.65
0,Total,0,0,"$2,254.97"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX7450",0,0,"$2,254.97"
0,Balance,0,0,$0.00

"Invoice: ","17401 Terminal: 13","09/19/2023 5:52 pm"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
67035463247,"MICROFIBER TWL GRN 12CT  ",1,0,$13.68
67035463247,"MICROFIBER TWL GRN 12CT  ",1,0,$13.68
67035463225,"MICROFBR TWLS BLUE 12CT  ",1,0,$13.69
67035463225,"MICROFBR TWLS BLUE 12CT  ",1,0,$13.69
9218719780,"DEX TURNER HAMB          ",1,0,$34.02
7889512154,"SAUCE MUSHROOM SOY 63.5Z ",1,0,$5.75
4139000158,"KIKO SOY TAMARI GF       ",1,0,$14.88
81164204638,"BASTING COVER 10""        ",1,0,$5.25
81164204638,"BASTING COVER 10""        ",1,0,$5.25
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$15.95
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$15.95
2670058501,"OIL CANOLA GAL           ",1,0,$13.82
0,Sub-Total,0,0,$165.61
0,Tax,0,0,$10.17
0,Total,0,0,$175.78
0,"MC/VISA 5364",0,0,$175.78
0,Balance,0,0,$0.00

"Invoice: ","1762 Terminal: 60","09/25/2023 11:17 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
70931183111,"GLOVE VNL MD PF          ",0,1,$45.40
76069557428,"SPC DILL WEED 2#         ",1,0,$23.58
76069557361,"SPC PEPR WHT GRND  5LB   ",1,0,$38.96
76069557339,"SPC ONION PWDR           ",1,0,$23.10
76069501439,"VINEGAR APL CIDER  5%    ",1,0,$8.31
76069557411,"SPC BAY LVS WHL    2Z    ",1,0,$5.19
76069557462,"SPC THYME GRND     12Z   ",1,0,$9.32
76069500582,"SPC TURMERIC GRND  1LB   ",1,0,$10.44
76069500582,"SPC TURMERIC GRND  1LB   ",1,0,$10.44
76069500582,"SPC TURMERIC GRND  1LB   ",1,0,$10.44
4900005849,"COKE ZERO          12Z   ",1,0,$20.53
7934102213,"TORT WHT GRDITA13""       ",0,1,$47.82
76069502223,"LID SFL 3.25-5Z          ",0,1,$37.63
76069502959,"CONT#3 TO GO KRAFT 64Z   ",1,0,$53.82
76069502959,"CONT#3 TO GO KRAFT 64Z   ",1,0,$53.82
76069502219,"CUP SFL 3.25ZSNSET       ",0,1,$75.16
4900005847,"DIET COKE          12Z   ",1,0,$20.53
4900005847,"DIET COKE          12Z   ",1,0,$20.53
74243404471,"PEPPER BAN RNGMIL        ",0,1,$30.44
2700038251,"KETCHUP HUNTS      #10   ",0,1,$31.83
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$54.52
3520007553,"RICE PARBOIL CUBE  1/25# ",1,0,$19.46
3520007553,"RICE PARBOIL CUBE  1/25# ",1,0,$19.46
7959472806,"BAG HNDL BRN MISSY       ",1,0,$65.72
76069502959,"CONT#3 TO GO KRAFT 64Z   "," -1",0," -$53.82"
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$54.52
7959472806,"BAG HNDL BRN MISSY       "," -1",0," -$65.72"
2060042760,"PD TOMATO 25LB XL        ",1,0,$23.17
2060042760,"PD TOMATO 25LB XL        ",1,0,$23.17
2060042760,"PD TOMATO 25LB XL        ",1,0,$23.17
2060035413,"PD CUCUMBER SEL 72       ",1,0,$29.71
2060042530,"PD LETT ROMAINE          ",1,0,$21.46
2060042530,"PD LETT ROMAINE          ",1,0,$21.46
2060042530,"PD LETT ROMAINE          ",1,0,$21.46
2060042530,"PD LETT ROMAINE          ",1,0,$21.46
2060042530,"PD LETT ROMAINE          ",1,0,$21.46
60688610845,"CHZ FETA CRUMB ITH 5#    ",0,1,$70.21
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$18.02
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$18.02
3022301150,"PD SPINACH CLEAN         ",0,1,$21.96
20713500000,"LAMB GROUND              ",10,0,$50.50
20713500000,"LAMB GROUND              ",10,0,$50.50
72906299119,"PDU ITALIAN PARSLE Y     ",1,0,$6.72
7959448953,"BAG BRN SOS 8#           ",1,0,$27.00
3080247181,"CHX THIGH BLKLABL  40#FRZ",1,0,$89.16
3080247181,"CHX THIGH BLKLABL  40#FRZ",1,0,$89.16
3080247181,"CHX THIGH BLKLABL  40#FRZ",1,0,$89.16
3080247181,"CHX THIGH BLKLABL  40#FRZ",1,0,$89.16
3080247181,"CHX THIGH BLKLABL  40#FRZ",1,0,$89.16
3080247181,"CHX THIGH BLKLABL  40#FRZ",1,0,$89.16
20796680000,"BF HAL CHUCK ROLL        ",61.3,0,$310.79
20796680000,"BF HAL CHUCK ROLL        ",61.3,0," -$13.49"
20796680000,"BF HAL CHUCK ROLL        ",54.2,0,$262.87
0,Sub-Total,0,0,"$2,292.69"
0,"Delivery Charge",0,0,$25.00
0,Tax,0,0,$4.65
0,Total,0,0,"$2,322.34"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX0166",0,0,"$2,322.34"
0,Balance,0,0,$0.00

"Invoice: ","4746 Terminal: 60","11/13/2023 9:37 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
3520007554,"RICE PARBOIL CUBE  1/50# ",1,0,$37.20
4150081938,"MUSTARD YLW FRENCH 4/105Z",0,1,$21.19
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$45.34
3022301150,"PD SPINACH CLEAN         ",0,1,$16.89
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$18.81
2060042530,"PD LETT ROMAINE          ",1,0,$31.05
2060042530,"PD LETT ROMAINE          ",1,0,$31.05
2060042530,"PD LETT ROMAINE          ",1,0,$31.05
2060042530,"PD LETT ROMAINE          ",1,0,$31.05
74243404471,"PEPPER BAN RNGMIL        ",0,1,$27.82
72906299119,"PDU ITALIAN PARSLE Y     ",1,0,$7.12
61070809790,"PD HRB DILL 1LB          ",1,0,$6.41
30223023791,"PD CABB RED SHRD         ",1,0,$11.55
30223023791,"PD CABB RED SHRD         ",1,0,$11.55
4900004422,"MEXICAN COKE       355ML ",1,0,$36.15
1,"SEATTLE SBT",1,0,$5.04
4900004422,"MEXICAN COKE       355ML ",1,0,$36.15
1,"SEATTLE SBT",1,0,$5.04
4900005846,"COKE CLASSIC       12Z   ",1,0,$20.10
66009,"(Coupon) COKE, DIET COKE, SPRITE, COKE ZERO, DR PEPPER 12z",1,0," -$0.80"
1,"SEATTLE SBT",1,0,$7.35
4900005847,"DIET COKE          12Z   ",1,0,$20.10
66009,"(Coupon) COKE, DIET COKE, SPRITE, COKE ZERO, DR PEPPER 12z",1,0," -$0.80"
76069557428,"SPC DILL WEED 2#         ",1,0,$23.58
76069557443,"SPC OREGANO GREEK  24Z   ",1,0,$21.32
7959448953,"BAG BRN SOS 8#           ",1,0,$21.47
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$45.34
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$18.81
78707400092,"PAPER WRAP 15X16         ",0,1,$113.62
72181008417,"FOIL INSUL-14X16         ",0,1,$98.20
2060035413,"PD CUCUMBER SEL 72       ",1,0,$24.75
7959448947,"BAG BRN SOS 4#           ",1,0,$13.29
7959448953,"BAG BRN SOS 8#           ",1,0,$21.47
20713500000,"LAMB GROUND              ",10,0,$49.30
2060042760,"PD TOMATO 25LB XL        ",1,0,$30.00
2060042760,"PD TOMATO 25LB XL        ",1,0,$30.00
2060042760,"PD TOMATO 25LB XL        ",1,0,$30.00
2060042760,"PD TOMATO 25LB XL        ",1,0,$30.00
20796680000,"BF HAL CHUCK ROLL        ",50.3,0,$280.17
20796680000,"BF HAL CHUCK ROLL        ",57.2,0,$318.61
20796680000,"BF HAL CHUCK ROLL        ",57.2,0," -$23.65"
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
7934102213,"TORT WHT GRDITA13""       ",0,1,$47.82
7959448953,"BAG BRN SOS 8#           "," -1",0," -$21.47"
7959448947,"BAG BRN SOS 4#           ",1,0,$13.29
20795020000,"CHX HAL THIGH CVP        ",40,0,$73.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$73.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$73.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$73.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$73.20
20795020000,"CHX HAL THIGH CVP        ",40,0,$73.20
0,Sub-Total,0,0,"$2,109.87"
0,"Delivery Charge",0,0,$25.00
0,Tax,0,0,$0.00
0,Total,0,0,"$2,134.87"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX0536",0,0,"$2,134.87"
0,Balance,0,0,$0.00

"Invoice: ","126487 Terminal: 0","11/20/2023 12:00 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
20795020000,"CHX HAL THIGH CVP        "," -40",0," -$73.20"
0,Sub-Total,0,0," -$73.20"
0,Tax,0,0,$0.00
0,Total,0,0," -$73.20"
0,"IOU PAYMNT 5865",0,0," -$73.20"
0,Balance,0,0,$0.00

"Invoice: ","5174 Terminal: 60","11/20/2023 7:57 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
60688610845,"CHZ FETA CRUMB ITH 5#    ",0,1,$68.22
76069502954,"CONT#3 TO GO WHITE 64Z   ",1,0,$80.69
4900005849,"COKE ZERO          12Z   ",1,0,$20.10
66009,"(Coupon) COKE, DIET COKE, SPRITE, COKE ZERO, DR PEPPER 12z",1,0," -$0.80"
4900005846,"COKE CLASSIC       12Z   ",1,0,$20.10
66009,"(Coupon) COKE, DIET COKE, SPRITE, COKE ZERO, DR PEPPER 12z",1,0," -$0.80"
1,"SEATTLE SBT",1,0,$7.35
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
1159448015,"TIMS VARIETY PACK  30CT  ",1,0,$21.01
65995,"(Coupon) TIMS VARIETY PK 30ct",1,0," -$1.50"
1159448015,"TIMS VARIETY PACK  30CT  ",1,0,$21.01
65995,"(Coupon) TIMS VARIETY PK 30ct",1,0," -$1.50"
1159430001,"TIMS HAW MIX PACK        ",1,0,$21.01
1159430001,"TIMS HAW MIX PACK        ",1,0,$21.01
40108033468,"KTCHN ROLL TWL BRN       ",1,0,$39.32
2060042760,"PD TOMATO 25LB XL        ",1,0,$30.00
2060042760,"PD TOMATO 25LB XL        ",1,0,$30.00
72906299119,"PDU ITALIAN PARSLE Y     ",1,0,$6.58
20713500000,"LAMB GROUND              ",10,0,$49.30
61070809790,"PD HRB DILL 1LB          ",1,0,$6.41
2060044146,"PD GARLIC PLD 5LB        ",0,1,$87.94
3729791447,"FLOUR CRN MSCA     4#    ",1,0,$51.20
2060043858,"PD LETT ROMAINE HT       ",0,1,$28.80
74243404471,"PEPPER BAN RNGMIL        ",0,1,$27.82
2060035413,"PD CUCUMBER SEL 72       ",1,0,$28.15
2060035413,"PD CUCUMBER SEL 72       ",0,25," -$7.04"
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$45.34
7959448947,"BAG BRN SOS 4#           ",1,0,$13.29
7959448947,"BAG BRN SOS 4#           ",1,0,$13.29
7959448953,"BAG BRN SOS 8#           ",1,0,$21.47
4800114545,"KNORR VEG LQD BASE       ",0,1,$63.14
76069500166,"TOM PUREE 1.06 ISB       ",1,0,$7.51
76069500582,"SPC TURMERIC GRND  1LB   ",1,0,$10.70
76069500582,"SPC TURMERIC GRND  1LB   ",1,0,$10.70
76069500582,"SPC TURMERIC GRND  1LB   ",1,0,$10.70
76069500582,"SPC TURMERIC GRND  1LB   ",1,0,$10.70
76069500330,"JUICE LEMON GAL    4/1GAL",1,0,$8.37
76069557339,"SPC ONION PWDR           ",1,0,$23.10
76069557484,"SPC PAPRIKA        4.5LB ",1,0,$18.59
2060043858,"PD LETT ROMAINE HT       ",0,1,$28.80
20796680000,"BF HAL CHUCK ROLL        ",70.4,0,$387.90
20796680000,"BF HAL CHUCK ROLL        ",70.4,0," -$15.49"
20796680000,"BF HAL CHUCK ROLL        ",58,0,$306.82
20796680000,"BF HAL CHUCK ROLL        ",59.6,0,$315.28
20795020000,"CHX HAL THIGH CVP        ",40,0,$68.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$68.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$68.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$68.80
0,Sub-Total,0,0,"$2,238.13"
0,"Delivery Charge",0,0,$25.00
0,Tax,0,0,$4.03
0,Total,0,0,"$2,267.16"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX3671",0,0,"$2,267.16"
0,Balance,0,0,$0.00

"Invoice: ","126605 Terminal: 0","11/27/2023 12:00 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0,$0.00
3022301150,"PD SPINACH CLEAN         ",0," -1"," -$20.58"
75321474134,"PD TOFU EXTRA FIRM       ",0," -2"," -$37.62"
68343812282,"GLOVE VNL MD PF          ",0," -1"," -$35.58"
0,Sub-Total,0,0," -$93.78"
0,Tax,0,0," -$3.65"
0,Total,0,0," -$97.43"
0,"IOU PAYMNT 6843",0,0," -$97.43"
0,Balance,0,0,$0.00

"Invoice: ","5865 Terminal: 60","11/27/2023 11:08 am"
UPC,Description,Unit,Case,Price
" -2","Previous Balance",0,0," -$73.20"
20795020000,"CHX HAL THIGH CVP        ",40,0,$68.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$68.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$68.80
20795020000,"CHX HAL THIGH CVP        ",40,0,$68.80
20796680000,"BF HAL CHUCK ROLL        ",17.93,0,$93.06
20796680000,"BF HAL CHUCK ROLL        ",21.91,0,$113.71
20796680000,"BF HAL CHUCK ROLL        ",19.65,0,$101.98
20796680000,"BF HAL CHUCK ROLL        ",19.65,0," -$13.09"
20796680000,"BF HAL CHUCK ROLL        ",18.21,0,$90.50
20795020000,"CHX HAL THIGH CVP        ",40,0,$68.80
3022301150,"PD SPINACH CLEAN         ",0,1,$20.58
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$18.81
75321474134,"PD TOFU EXTRA FIRM       ",0,1,$18.81
2060042760,"PD TOMATO 25LB XL        ",1,0,$18.02
2060042760,"PD TOMATO 25LB XL        ",1,0,$18.02
2060043858,"PD LETT ROMAINE HT       ",0,1,$32.28
2060043858,"PD LETT ROMAINE HT       ",0,1,$32.28
2060043858,"PD LETT ROMAINE HT       ",0,1,$32.28
76069500351,"MAYO CHEFS QUALITY 4GL   ",1,0,$45.34
76069557314,"SPC CUMIN SEED GRD 5#    ",1,0,$19.05
76069557484,"SPC PAPRIKA        4.5LB ",1,0,$18.59
2060035413,"PD CUCUMBER SEL 72       ",1,0,$16.89
4900002469,"COKE DIET          16.9Z ",1,0,$22.28
68343812282,"GLOVE VNL MD PF          ",0,1,$35.58
7934122334,"WRPS DP12"" SPINACH 10CT  ",0,1,$28.34
7934122334,"WRPS DP12"" SPINACH 10CT  ",4,0,$19.44
4900002469,"COKE DIET          16.9Z "," -1",0," -$22.28"
7934122334,"WRPS DP12"" SPINACH 10CT  "," -4",0," -$19.44"
2060043858,"PD LETT ROMAINE HT       ",0,1,$32.28
4900005849,"COKE ZERO          12Z   ",1,0,$20.10
66009,"(Coupon) COKE, DIET COKE, SPRITE, COKE ZERO, DR PEPPER 12z",1,0," -$0.80"
0,Sub-Total,0,0,"$1,136.61"
0,"Delivery Charge",0,0,$25.00
0,Tax,0,0,$3.65
0,Total,0,0,"$1,165.26"
0,"ONLINE PAY XXXXXXXXXXXXXXXXXXXX5835",0,0,"$1,092.06"
0,Balance,0,0,$73.20
